Flower_Name,Color,Average_Height_cm,Scent,Bloom_Season,Petal_Shape
Lotus,White,83.54582584962361,Mild,Spring,Round
Orchid,White,32.20542566903403,Mild,Fall,Oval
Lotus,,81.22347474291104,,Fall,Round
Daisy,White,22.469866143087035,,Winter,Round
Rose,Pink,63.50290966803592,Strong,Spring,Oval
Daisy,White,24.753909994880637,None,Spring,Round
Lavender,Purple,39.915698016665445,,Fall,Elongated
Rose,Red,58.22674506272044,Strong,Fall,Oval
Lavender,Purple,37.544346932637865,,Winter,Elongated
Rose,Red,61.25282796810385,Mild,Winter,Oval
Marigold,Yellow,49.454656503322944,Strong,Winter,Star-shaped
Tulip,,48.108093335957385,Mild,Spring,Elongated
Marigold,Orange,53.66217920704966,None,,Star-shaped
Sunflower,Yellow,152.15598717809104,Mild,Summer,
Rose,White,63.41900937476127,Mild,Spring,Oval
Rose,White,57.07697166559723,Strong,Summer,Oval
Lavender,,38.97065621595793,,Winter,Elongated
Lavender,Purple,43.132781520455694,Strong,Winter,Elongated
Lotus,Pink,78.31070885157656,None,Winter,Round
Rose,Red,60.48736834217634,None,Fall,Oval
Sunflower,Yellow,150.67845489247915,None,Spring,Round
Daisy,Yellow,27.505859770472448,Mild,Fall,Round
Tulip,Red,,None,Summer,Elongated
Sunflower,Yellow,145.68204600985308,Mild,Winter,Round
Orchid,White,33.3264391269423,Mild,Summer,Oval
Tulip,Yellow,43.2111020736198,Mild,Summer,Elongated
Lotus,Pink,84.82973012235365,Mild,Spring,Round
Daisy,Yellow,21.18868961804488,Strong,Spring,
Marigold,Yellow,,Strong,Winter,Star-shaped
Lotus,White,79.03079540364861,None,Spring,Round
Orchid,Purple,34.45545159417859,None,Winter,Oval
Orchid,Purple,28.58596023301754,Strong,Fall,Oval
Orchid,White,28.774878143989568,,Fall,Oval
Lotus,Pink,79.99127442894113,Strong,Spring,Round
Lotus,White,84.06229867671807,None,Summer,Round
Marigold,Yellow,47.85734168711064,Strong,Spring,Star-shaped
Orchid,Purple,31.317161408483678,None,Spring,Oval
Sunflower,Yellow,150.87786071285396,None,Winter,Round
Daisy,White,29.088277336521283,,Spring,Round
Tulip,Purple,46.3283219996439,None,Fall,Elongated
Daisy,Yellow,24.207653190191472,None,Fall,Round
Marigold,Orange,45.76586663978784,None,Spring,Star-shaped
,,27.998051382716277,Mild,Spring,Oval
Sunflower,Yellow,153.54650723623303,Mild,Summer,Round
Sunflower,Yellow,148.6039872889648,Strong,Fall,Round
Sunflower,Yellow,145.54126595935182,None,Summer,Round
Tulip,Yellow,41.40678337882565,Mild,Winter,Elongated
Tulip,Yellow,41.0778568295154,None,Winter,Elongated
,Purple,33.15249502643533,Mild,,
Sunflower,Yellow,151.90955394264472,Strong,Fall,Round
Sunflower,Yellow,145.05852054507847,None,Summer,Round
Rose,Pink,56.87302786021572,Mild,Summer,Oval
Lavender,Purple,38.080101303999754,Mild,Spring,Elongated
Rose,,,Mild,Winter,Oval
,Yellow,43.25195959145276,Mild,Summer,Elongated
Marigold,Orange,50.63593112504742,None,Fall,Star-shaped
Sunflower,Yellow,148.04590932923043,Mild,Spring,Round
Sunflower,Yellow,147.22918603630924,,Spring,Round
Lavender,Purple,38.41951727199821,,Fall,Elongated
Tulip,Purple,48.2550941781071,Mild,Summer,Elongated
Daisy,White,27.480571889530594,Mild,Winter,Round
Lotus,White,79.12600492941317,Strong,Winter,Round
Tulip,Yellow,,None,Winter,
Lotus,White,78.56405960088055,Strong,,Round
Orchid,Purple,25.519910504457656,None,Summer,Oval
Daisy,White,25.30699952744132,Strong,Spring,
Rose,Red,57.914488905975425,Strong,Spring,Oval
Lotus,White,82.97390378840502,Mild,Fall,Round
Lotus,White,82.11640927224838,None,Fall,Round
Sunflower,Yellow,145.4124689282381,None,Fall,
Lavender,Purple,38.67026307497416,None,Winter,Elongated
Lavender,Purple,42.83028237465757,,Spring,Elongated
Sunflower,Yellow,145.1473897701662,Strong,Winter,Round
Sunflower,Yellow,148.80502525063858,None,Summer,Round
Orchid,Purple,26.945944382466976,None,Fall,Oval
Sunflower,Yellow,148.96026451379845,None,Fall,Round
Daisy,Yellow,24.692484907372084,None,Summer,Round
Daisy,White,23.84332504714809,Mild,Fall,Round
Sunflower,Yellow,147.45788677085176,None,Winter,Round
Marigold,Yellow,51.109550965347644,,Winter,Star-shaped
Daisy,Yellow,22.49819416036035,None,Summer,
Sunflower,Yellow,,None,Spring,Round
Lavender,Purple,41.57987215502232,Mild,Winter,Elongated
Sunflower,Yellow,147.2429764225293,Mild,Fall,Round
Daisy,White,29.364061376682294,Mild,,Round
Lavender,,39.96569652552445,None,Fall,
,,25.156836513153316,Strong,Winter,
Daisy,White,23.609748409714943,Mild,Summer,Round
Sunflower,Yellow,150.7441824160552,Mild,Fall,Round
Marigold,Yellow,52.66685868827643,None,Spring,Star-shaped
Tulip,Yellow,48.028336713930095,None,Spring,Elongated
Lavender,Purple,36.3963232332227,Strong,Summer,Elongated
Tulip,Purple,42.78559162613438,Strong,Spring,Elongated
Sunflower,Yellow,152.27137620416644,Mild,Summer,Round
Rose,Pink,59.72057818339819,Mild,,Oval
Tulip,Purple,47.53289355119641,Strong,Fall,Elongated
Sunflower,Yellow,146.87407099291931,None,,Round
Lavender,Purple,40.04729953843844,,Summer,Elongated
Marigold,Orange,45.43382663571673,Strong,Spring,Star-shaped
Marigold,Orange,46.12732945860309,None,Winter,Star-shaped
Lotus,Pink,77.48334023621659,Strong,Summer,Round
Sunflower,Yellow,150.25694554942243,Strong,Spring,Round
Orchid,White,33.78172169869693,None,Summer,Oval
Marigold,Orange,52.586958758131416,Mild,Winter,Star-shaped
Marigold,Orange,51.21445647778554,Strong,Fall,Star-shaped
Marigold,Yellow,54.53520295089242,None,Summer,Star-shaped
Marigold,Orange,50.9679228349396,None,Spring,Star-shaped
Daisy,Yellow,23.795913422095026,Mild,Winter,Round
Marigold,Yellow,45.14784613253366,Mild,Spring,Star-shaped
Sunflower,Yellow,,None,Spring,Round
Tulip,Purple,44.015488196985125,Mild,Summer,Elongated
Lavender,Purple,35.963630377278626,Mild,Summer,Elongated
Daisy,White,,Strong,Spring,Round
Marigold,Yellow,54.79590643255711,Mild,,Star-shaped
Sunflower,Yellow,145.96655005633116,Strong,Winter,Round
Daisy,White,,None,Fall,Round
Tulip,Red,41.117173539555736,Strong,Fall,Elongated
Marigold,Orange,45.98025787658317,None,Spring,Star-shaped
Marigold,,45.6455517283565,Mild,Summer,Star-shaped
Marigold,Orange,48.84752950570448,None,Fall,Star-shaped
Orchid,White,30.614514194277834,,Winter,Oval
Rose,Pink,55.28644200497881,None,Winter,Oval
Tulip,Yellow,45.07053015800687,Mild,Spring,Elongated
Tulip,Purple,47.90853674840454,None,Fall,Elongated
Sunflower,Yellow,150.62761560687903,None,Fall,Round
Daisy,Yellow,26.717239404795222,None,Fall,Round
Lotus,White,82.7520466138307,None,Winter,Round
Tulip,Yellow,44.167921215661416,None,Summer,Elongated
Daisy,White,21.956256265075595,Mild,Spring,Round
Sunflower,Yellow,,Strong,Spring,
Lotus,White,82.74652173304587,Mild,Fall,Round
Sunflower,,153.81279850607086,None,Fall,Round
Tulip,Yellow,43.0460983526482,Strong,Fall,Elongated
Daisy,Yellow,25.50153161186962,None,Spring,Round
Lavender,Purple,41.59122113983734,Strong,Fall,Elongated
Lavender,Purple,36.88800072618685,None,Summer,Elongated
Sunflower,Yellow,149.1486914963647,Mild,Fall,Round
Daisy,Yellow,21.667016959172646,None,Spring,Round
Tulip,Red,,Strong,Fall,Elongated
Lavender,Purple,36.78283263027786,None,Winter,Elongated
Lotus,White,82.89921397964112,Strong,Fall,Round
Rose,Red,64.80264454338308,Mild,Winter,Oval
Orchid,White,32.80424568072354,Mild,Fall,
Rose,Red,57.2784128311993,Mild,Winter,Oval
Lotus,White,79.67543271131451,None,Winter,Round
Daisy,White,25.36048521681279,Strong,Spring,Round
Daisy,White,21.00486884705917,Strong,Winter,Round
Sunflower,Yellow,,,,Round
,Yellow,54.53980000193725,Mild,Winter,Star-shaped
Marigold,Orange,54.93997664282674,Mild,,Star-shaped
Sunflower,Yellow,151.46398512864366,None,Fall,Round
Daisy,,25.99661542955784,Mild,Winter,Round
Lavender,Purple,36.72202019672168,Strong,Spring,Elongated
Lavender,Purple,35.77363289718589,None,Fall,Elongated
Sunflower,Yellow,149.17808031792185,,Summer,Round
Marigold,Orange,54.8739628819938,None,Summer,Star-shaped
Sunflower,Yellow,154.133892813495,Mild,Spring,Round
Sunflower,Yellow,,None,Winter,Round
Orchid,Purple,28.05582026822324,Mild,Winter,
Lavender,Purple,40.669023244332216,Strong,Fall,Elongated
Rose,White,55.99757510198222,,Fall,Oval
Daisy,White,25.84057847436428,None,Summer,Round
Lavender,Purple,35.7909633179427,None,Spring,Elongated
Lotus,White,83.88749542221572,Strong,Spring,Round
,Purple,45.19246113926628,Mild,,Elongated
Rose,Red,60.370659134256016,Mild,Spring,Oval
Lotus,Pink,84.55457144944518,Mild,Fall,Round
Marigold,Yellow,45.980049451920586,Mild,Summer,Star-shaped
,Yellow,152.815517381974,Strong,Spring,Round
Daisy,Yellow,26.702587206596505,Strong,Winter,Round
Tulip,Yellow,41.99183938853144,None,Summer,Elongated
Lavender,Purple,42.15725400097407,Mild,,Elongated
Marigold,Yellow,54.478269890368736,Mild,,
Marigold,Orange,53.98780771100154,Strong,Spring,Star-shaped
Lavender,Purple,43.0612464514194,,Spring,
Daisy,White,20.169974532731423,None,Summer,Round
,,29.74206842974519,None,Winter,Round
Lavender,Purple,38.75314271205113,,Summer,Elongated
Lavender,Purple,41.81190750347663,None,Summer,Elongated
Lavender,Purple,42.695929026423464,Mild,Summer,Elongated
Marigold,Orange,48.122050547010275,None,Fall,Star-shaped
Sunflower,Yellow,146.9475858024813,Strong,Summer,Round
Orchid,Purple,33.02845500040741,None,Winter,Oval
Orchid,Purple,26.63631230556323,Strong,Spring,Oval
Orchid,,,None,Summer,Oval
Lavender,Purple,38.73461542224841,Mild,Fall,Elongated
Tulip,Purple,41.387227609763556,,Winter,Elongated
Marigold,Orange,50.60742890671704,Strong,Spring,Star-shaped
Orchid,Purple,32.0187517052338,Strong,,Oval
Daisy,Yellow,28.131963111275095,None,Summer,Round
Daisy,Yellow,21.643127232973317,Strong,Summer,Round
Marigold,Orange,50.945102628733565,Strong,Summer,Star-shaped
Tulip,Purple,46.05858879994413,Strong,Summer,Elongated
Tulip,Red,40.74169186717966,None,Summer,Elongated
Orchid,Purple,,Strong,Fall,Oval
Orchid,Purple,,Strong,Spring,Oval
Daisy,White,,Strong,Summer,Round
Rose,White,64.37447325917788,,Fall,Oval
Sunflower,Yellow,148.61181412444117,,Spring,Round
Sunflower,Yellow,146.1462869202155,None,Winter,Round
Sunflower,Yellow,154.55573498558104,Strong,Winter,Round
Tulip,Red,40.92314586759504,None,Spring,Elongated
Marigold,Yellow,48.92939178154006,Mild,Summer,Star-shaped
Marigold,Yellow,50.9172147439149,Mild,Summer,Star-shaped
Sunflower,Yellow,145.25094062962063,None,,Round
Daisy,White,28.083071706709642,None,Winter,Round
Marigold,Orange,49.59717439870992,None,Fall,Star-shaped
Sunflower,,149.55574230454147,None,Spring,Round
Lavender,Purple,43.23529159046114,None,Summer,Elongated
,Yellow,22.269345259344266,Strong,Winter,Round
Orchid,White,26.375117550731183,Strong,Winter,Oval
Daisy,White,23.234745814186653,Mild,,Round
Rose,Pink,62.6100727806831,Strong,Fall,Oval
Orchid,White,32.228491597301385,None,Winter,Oval
Lotus,White,81.99818845177305,Strong,Winter,Round
Marigold,Yellow,46.615106883254846,Mild,Fall,Star-shaped
Orchid,Purple,28.53420700086457,Mild,Spring,Oval
Lavender,Purple,,None,Fall,Elongated
Lotus,White,80.55331033810931,Mild,Winter,Round
Daisy,Yellow,,Strong,Spring,Round
Lavender,Purple,36.93176104355324,Strong,Winter,Elongated
Orchid,White,30.087643998698343,Strong,Winter,
Rose,White,59.566381365128194,None,Winter,Oval
Sunflower,Yellow,153.35867205079126,Mild,Summer,Round
Daisy,,27.957620374575413,None,Summer,Round
Sunflower,Yellow,154.30825743232896,Strong,,Round
Lavender,Purple,44.88553598135556,None,Winter,Elongated
Lotus,Pink,79.58035342616435,None,Spring,Round
Rose,White,57.268889170963575,None,Winter,Oval
Daisy,White,20.8245574117675,Strong,Fall,Round
Daisy,Yellow,27.358538812058598,None,Summer,
Lotus,Pink,77.69496787121076,Strong,Winter,
Marigold,Orange,,Strong,Summer,Star-shaped
Rose,White,63.329490148014116,Strong,Summer,Oval
Daisy,Yellow,27.04784510955271,Mild,,Round
Daisy,,26.704574417285038,None,Fall,Round
Marigold,Orange,,None,Spring,Star-shaped
Lavender,Purple,40.8735578154639,Strong,Spring,Elongated
Daisy,White,25.273283842740845,,Spring,Round
Lavender,Purple,41.61778135142769,Mild,Fall,Elongated
Daisy,Yellow,27.87598244641001,Strong,Fall,Round
Marigold,Orange,52.195176851602895,,Fall,Star-shaped
Orchid,Purple,29.92936057304526,None,Winter,Oval
Daisy,Yellow,29.2940750195597,Mild,Winter,Round
Orchid,White,32.03068402340314,,Fall,Oval
Rose,White,59.136013005016956,Mild,Winter,Oval
Rose,Pink,62.52359328804183,None,Spring,Oval
Sunflower,Yellow,147.96902604459217,Strong,Summer,Round
Rose,Pink,62.55716913298701,Mild,,Oval
Lotus,Pink,77.72649566822484,Mild,Fall,Round
Lotus,White,76.61900956349,None,Summer,Round
Lavender,Purple,37.303426334168364,None,Fall,Elongated
Lotus,Pink,75.16208930008172,Strong,Spring,Round
Marigold,Yellow,48.74767238721172,Strong,Fall,Star-shaped
Marigold,Orange,48.60865441259009,Strong,Fall,Star-shaped
Lotus,Pink,80.80824738610156,None,Summer,Round
Rose,Pink,58.86193536624255,Mild,Winter,Oval
Marigold,Yellow,50.0693675131132,None,Fall,Star-shaped
Lotus,White,83.70891750910687,Mild,Winter,Round
Lotus,White,82.58719418582609,None,Summer,Round
Lotus,Pink,79.6728192379669,Strong,,Round
Daisy,Yellow,24.18810761387521,None,Winter,Round
,White,59.305697506108785,Mild,Summer,Oval
Marigold,Orange,54.03050596765355,Mild,Spring,Star-shaped
Lotus,White,78.3137520826692,None,Fall,Round
Tulip,Red,44.000382389577055,Strong,Summer,Elongated
Orchid,White,34.69990387749928,Strong,,Oval
Sunflower,Yellow,154.59223406098403,Mild,Winter,Round
Sunflower,Yellow,153.06095399727917,Mild,Spring,Round
Tulip,Yellow,,None,Fall,Elongated
Marigold,Orange,47.60055897015695,Strong,Summer,Star-shaped
Rose,Red,59.94733578246305,Mild,Fall,Oval
Marigold,Orange,47.44753645267005,None,Winter,Star-shaped
Daisy,Yellow,27.596660600618065,None,Spring,Round
Tulip,Red,47.74729095551541,None,Fall,Elongated
Daisy,White,22.969066819905585,Strong,Winter,Round
,Purple,30.17340567025467,Mild,Fall,Oval
Rose,,55.579771114046544,None,Winter,Oval
Rose,White,61.28929574597166,Strong,Fall,Oval
Lavender,Purple,35.9122941777248,Strong,,Elongated
Sunflower,Yellow,147.85128656015493,Mild,Fall,Round
Tulip,Red,40.577610399610506,Mild,Spring,Elongated
Lavender,Purple,44.79956857220305,Mild,Spring,Elongated
Rose,Red,62.16783324598981,Mild,Summer,Oval
Daisy,Yellow,27.557284441219533,None,Spring,Round
Sunflower,Yellow,147.13971944877244,None,,Round
Orchid,White,29.143898778311197,Strong,Winter,Oval
Sunflower,Yellow,147.36991671352868,None,,Round
Lotus,White,78.29176373737437,Strong,Spring,
Daisy,White,28.421346494039206,Strong,Winter,Round
Orchid,White,31.5420786627916,Mild,Winter,Oval
Daisy,White,28.950427227138995,,Spring,Round
Tulip,Yellow,44.76927009749243,Mild,Spring,Elongated
Sunflower,Yellow,151.57540784022456,None,Fall,Round
Marigold,Yellow,48.01500664903073,Mild,Winter,Star-shaped
Lotus,White,76.96950097096055,Strong,Winter,Round
Daisy,,,None,Spring,Round
Lavender,,40.736815830198594,Mild,Spring,Elongated
,Yellow,24.22243583354936,,Summer,Round
Lavender,Purple,43.936090174028195,Strong,Spring,Elongated
Orchid,White,34.9770345523449,None,Spring,
Lotus,Pink,81.5549587460088,Strong,Winter,Round
Lavender,Purple,35.06027933431472,Mild,Spring,
Daisy,White,23.8570527932566,Strong,Winter,Round
Lavender,Purple,41.41984291776718,Strong,Winter,Elongated
Lotus,White,82.47746711503683,Strong,Fall,Round
Tulip,Purple,42.03946950502777,Strong,Spring,Elongated
Tulip,Red,42.76367308168634,Mild,,Elongated
Lavender,Purple,38.269825379522324,None,Summer,Elongated
Lotus,Pink,75.35040895332008,Strong,Spring,Round
Tulip,Red,48.313797465304425,None,Spring,Elongated
Lavender,Purple,43.19887140542339,Strong,Spring,Elongated
Lotus,White,,Mild,Summer,Round
Marigold,Yellow,53.742225173740955,Mild,Spring,Star-shaped
Daisy,White,25.363600408772157,None,Spring,Round
Marigold,Yellow,52.97888154723825,Mild,Winter,Star-shaped
Orchid,Purple,28.166302040435184,None,Spring,Oval
Lotus,Pink,78.8095278705092,,,Round
Tulip,Purple,46.105584595218154,Strong,Spring,Elongated
Rose,Red,58.985436690623416,Strong,Summer,Oval
Sunflower,Yellow,148.10526233111477,Strong,Summer,Round
Rose,White,59.10937808916284,Strong,Winter,Oval
Orchid,Purple,26.945581253467285,Mild,Fall,Oval
Rose,Red,59.647582230468274,None,Winter,Oval
Tulip,Purple,43.74484586450074,None,Fall,Elongated
Lotus,Pink,78.49370362325084,Mild,Fall,Round
Rose,White,56.82177171285416,Mild,Summer,Oval
Marigold,Yellow,,Strong,Fall,Star-shaped
Orchid,Purple,31.975097586034302,Strong,Winter,Oval
Lavender,Purple,41.86291157358482,,Winter,Elongated
Sunflower,Yellow,150.0548885717877,,Spring,Round
Daisy,White,24.03605521992536,,,Round
Sunflower,Yellow,147.57746293320565,None,Summer,Round
Orchid,Purple,32.09975015324809,Strong,Fall,Oval
Sunflower,Yellow,145.4037472792503,Mild,Winter,Round
Tulip,Red,46.364677475695984,Strong,Winter,Elongated
Lotus,Pink,81.34071182111009,None,Winter,Round
Marigold,Yellow,50.43235382242453,,Fall,Star-shaped
Tulip,,44.45466490769407,Mild,,Elongated
Rose,Pink,57.467428667621,None,Spring,
,Yellow,25.18864932330104,Mild,Spring,Round
Marigold,Orange,47.510013160019184,,Winter,Star-shaped
Orchid,Purple,33.81647498312972,Strong,Summer,Oval
Lavender,Purple,42.986878282317235,None,Summer,Elongated
,White,78.55494447200692,None,Summer,Round
Rose,Red,58.5075620539684,None,Fall,Oval
Tulip,Red,47.10971699100752,Mild,,Elongated
Marigold,Orange,53.042609289472026,Mild,Fall,Star-shaped
Orchid,White,27.45652968455518,Mild,Spring,Oval
Orchid,White,26.00718216147918,None,Spring,Oval
Lavender,Purple,38.379982843877706,Mild,Summer,Elongated
Lavender,Purple,37.75411443474449,Mild,Summer,Elongated
Rose,Pink,,,Fall,Oval
Lavender,Purple,38.96565280533297,Strong,Summer,Elongated
Marigold,Yellow,54.739041278808145,Strong,Summer,Star-shaped
Marigold,Yellow,45.82137376964177,,Spring,Star-shaped
Lavender,Purple,40.393413853327715,Strong,Spring,Elongated
Lotus,Pink,77.16624092058777,Mild,Fall,Round
Lavender,Purple,,None,Fall,Elongated
Sunflower,Yellow,148.92002994915626,None,Fall,Round
Tulip,Yellow,41.928143875567336,None,Fall,Elongated
Sunflower,Yellow,151.47603197525302,None,Summer,Round
Lotus,Pink,77.70187030655309,Strong,Summer,
Orchid,Purple,28.966024001313922,None,Summer,Oval
Daisy,Yellow,20.859682084844838,Mild,Fall,Round
Rose,Pink,62.35902111669539,None,Summer,Oval
,Yellow,146.74786648661018,None,Fall,Round
Lotus,Pink,83.59196999418491,Strong,Winter,Round
Marigold,Yellow,54.8624651600628,Mild,Winter,Star-shaped
Lavender,Purple,39.589471260618154,Mild,Winter,Elongated
Tulip,Yellow,46.887623575808036,Strong,Winter,Elongated
Tulip,Red,40.657273760379,None,Winter,Elongated
Tulip,Yellow,43.4959636621712,Strong,Summer,Elongated
Sunflower,Yellow,150.09138290735748,None,Winter,Round
Lotus,White,,Strong,Fall,Round
Sunflower,Yellow,151.1600175519862,None,Summer,Round
Marigold,Orange,54.71622988394115,Mild,Fall,Star-shaped
Rose,Red,64.9263577579332,Mild,Fall,Oval
Lavender,Purple,36.8864376547908,None,Winter,Elongated
Lotus,Pink,83.05399665611327,Mild,Summer,Round
Orchid,White,30.016939936608544,Strong,Winter,Oval
Tulip,Purple,44.76900797431909,Mild,Summer,Elongated
Lotus,White,75.77170501010447,Strong,Fall,Round
Marigold,Orange,52.08900542158411,None,Fall,Star-shaped
Tulip,Yellow,41.1550119210468,None,Summer,Elongated
Marigold,Yellow,49.80235957923319,Strong,Summer,Star-shaped
Lavender,Purple,41.51936176060092,Strong,Spring,Elongated
Rose,Red,61.94089195374347,Mild,Summer,Oval
Lavender,Purple,38.98241707386933,None,,Elongated
Lavender,Purple,44.643035069908244,None,Spring,Elongated
Tulip,Red,42.180284785593535,None,Summer,Elongated
,Pink,60.08913159077175,Mild,,Oval
Marigold,Yellow,49.57133241825848,Strong,Summer,Star-shaped
Rose,Pink,59.41631530966353,Mild,Spring,Oval
Rose,Red,61.81827031671887,Strong,Spring,Oval
Rose,Red,56.71242788092654,Mild,Fall,Oval
Daisy,Yellow,27.5060781776414,None,Fall,Round
Marigold,Orange,48.84699310604351,None,Spring,Star-shaped
Tulip,Red,49.44889864832299,Mild,,Elongated
Rose,White,64.89975012354826,Mild,Fall,Oval
Orchid,Purple,28.7501397074576,Mild,Spring,Oval
Sunflower,,149.35298342898014,Strong,Winter,Round
Lotus,Pink,80.9989582453146,None,Fall,Round
Tulip,Yellow,43.745000477219044,Mild,Spring,Elongated
Lavender,Purple,36.576100619740586,Mild,Winter,
Lavender,Purple,41.201441536042694,Mild,Fall,Elongated
Orchid,Purple,33.0482517245767,Mild,Fall,Oval
Tulip,Red,45.93994959195583,Mild,Spring,Elongated
Orchid,Purple,29.627616036569226,,Summer,Oval
Lotus,White,77.3475173788859,Strong,Fall,Round
Orchid,White,25.90344866190288,Mild,Winter,Oval
Sunflower,Yellow,148.21234944988717,Mild,Winter,Round
Sunflower,Yellow,151.0992304449705,Strong,Winter,Round
Lotus,Pink,79.01123682055955,None,Spring,Round
Tulip,Red,,Mild,Winter,Elongated
Lotus,,75.26947871089514,Mild,Fall,Round
Marigold,Orange,54.20529254210584,Mild,Spring,Star-shaped
Marigold,Orange,46.73821483090646,Mild,Spring,Star-shaped
Lavender,Purple,36.78843590933545,None,Winter,Elongated
Marigold,Yellow,51.02109558080333,Mild,Summer,Star-shaped
Marigold,Orange,50.59751471778659,Mild,Spring,Star-shaped
Lotus,Pink,75.22514642918716,None,Spring,
Tulip,,41.9079979674682,None,Winter,Elongated
Lavender,,40.39715355715536,Mild,Fall,Elongated
Rose,White,59.26455144055376,Mild,Winter,Oval
Lotus,Pink,78.4278071009467,None,Winter,Round
Marigold,,,Mild,Winter,Star-shaped
Sunflower,Yellow,153.40228131296405,Strong,Spring,Round
Tulip,Purple,45.5729971000601,Mild,Spring,Elongated
Rose,Red,62.96565273748495,None,Spring,Oval
Daisy,Yellow,24.26262360880971,Mild,Winter,Round
,White,56.18300718250684,Mild,Spring,
Marigold,Orange,50.166235308612904,Mild,Spring,Star-shaped
,Purple,35.992094227754734,None,Fall,Elongated
,Pink,79.24261800565225,,Spring,Round
Marigold,Orange,45.239892561300046,None,,Star-shaped
Lavender,Purple,37.20840715664223,Mild,Summer,Elongated
Daisy,Yellow,20.279616046816358,Mild,Winter,Round
Rose,Red,59.33916677570349,Mild,Spring,Oval
Lotus,White,77.96032026078618,Mild,Winter,Round
Tulip,Purple,41.52130458824355,Mild,Spring,Elongated
Sunflower,,149.41098139826738,Mild,Winter,Round
Lotus,Pink,79.12570418785398,Strong,Winter,Round
Sunflower,Yellow,150.30356187357404,None,Fall,Round
,Pink,64.27445872760407,Strong,Winter,
Marigold,Orange,51.65245582566109,Strong,Summer,Star-shaped
Lavender,,41.220426674759636,Mild,Fall,
Sunflower,Yellow,147.89698248395032,Mild,Winter,Round
Lavender,Purple,38.361861907514815,Mild,Spring,Elongated
Daisy,White,22.63284362114992,None,Fall,Round
,Yellow,147.146273064144,Mild,Summer,Round
Rose,Red,64.9059528182003,Mild,Winter,Oval
Orchid,Purple,30.950730721238777,Strong,Spring,Oval
Orchid,Purple,25.951690369346174,Mild,,Oval
Lavender,Purple,40.336998987887284,None,Fall,Elongated
Lavender,Purple,36.513857447467046,Strong,Fall,Elongated
Orchid,White,30.650755862890602,Strong,Winter,Oval
Sunflower,Yellow,149.9220518372199,Strong,Winter,Round
Tulip,Purple,45.80638459450466,Strong,Summer,Elongated
Marigold,Orange,49.924238094744055,,Summer,Star-shaped
Lavender,Purple,40.116494489602076,Strong,Fall,Elongated
Marigold,Orange,47.940441694621406,,Summer,Star-shaped
Daisy,Yellow,26.690416665316008,Mild,,Round
Tulip,Yellow,41.0793238210786,None,Fall,Elongated
Rose,White,57.592617615762165,Mild,Winter,Oval
Marigold,Yellow,54.60949823007113,None,Summer,Star-shaped
Tulip,Purple,,Mild,Fall,Elongated
Rose,White,56.79297061772206,None,Winter,Oval
Orchid,Purple,31.358844238793782,None,Winter,Oval
,Purple,44.83253189888416,Mild,Fall,Elongated
Lotus,,83.09124164560455,Strong,Fall,Round
Daisy,White,20.51405592998521,None,Summer,Round
Daisy,White,25.508483056090743,None,Fall,Round
,Yellow,146.6523532434038,Mild,Spring,Round
Marigold,Yellow,45.77712868729591,None,Summer,Star-shaped
Sunflower,Yellow,147.2017146696863,Mild,,Round
Rose,Red,,Mild,,Oval
Orchid,Purple,25.673564861372597,Mild,Spring,Oval
Rose,,55.236901203882994,Strong,Winter,Oval
Lotus,Pink,77.73354121308867,,Spring,Round
Orchid,Purple,27.702202942219607,Mild,,Oval
Daisy,White,26.59327352669271,Strong,Summer,Round
Marigold,,53.310637609470895,Mild,Fall,Star-shaped
Daisy,Yellow,21.828758066459677,Mild,Spring,Round
Lotus,White,,Mild,Winter,Round
Marigold,,47.496787923613205,None,Fall,Star-shaped
Sunflower,Yellow,145.13758830297937,Mild,Spring,Round
Tulip,Purple,,Mild,Summer,Elongated
Orchid,Purple,26.6289479114343,None,Spring,Oval
Rose,Pink,,Strong,Fall,Oval
Orchid,Purple,27.455247658596573,None,Fall,Oval
Marigold,Yellow,53.38529132667684,Strong,Fall,Star-shaped
Rose,Pink,59.80396360832239,Strong,Spring,Oval
Lotus,White,79.01628508851647,Mild,Spring,Round
Lotus,White,75.95713377127734,None,Spring,Round
Orchid,Purple,,None,Winter,Oval
Marigold,Yellow,51.774830218951024,Strong,Summer,Star-shaped
Sunflower,Yellow,147.0643357985836,None,,Round
Tulip,Purple,49.69898547317767,Strong,Summer,Elongated
Lavender,Purple,,Mild,Fall,Elongated
Lotus,Pink,75.50677801238452,Strong,Summer,Round
Lavender,Purple,38.44190735515595,Mild,Summer,Elongated
Lavender,Purple,44.16663778329425,,Spring,Elongated
Lavender,Purple,43.96090686551918,None,Winter,Elongated
Rose,Pink,56.26335852386307,Mild,,Oval
Daisy,Yellow,22.483786605428683,Strong,Winter,
Lavender,Purple,38.07609213854833,None,Fall,Elongated
Rose,Red,64.9869587253044,,Fall,Oval
Orchid,White,30.726812045911657,,Spring,Oval
Daisy,Yellow,20.177556676071404,Strong,Winter,Round
Lotus,White,75.81487311591694,Mild,Fall,Round
Marigold,Orange,45.262905962668924,None,Spring,Star-shaped
Lotus,Pink,75.95184150255949,Mild,Winter,Round
Orchid,White,26.675047124044756,,Summer,
Marigold,,53.493864236596,None,Spring,
Lotus,Pink,76.32959533951482,None,Summer,Round
Sunflower,Yellow,145.65724170177094,,,Round
